n,preval,crate,recov,R0,ptran
5935,0.291154170176917,7.71448435029015,0.181489941549487,2.82982125785202,0.0665740017560271
8629,0.114729400857573,13.2234764331952,0.247513039582875,3.00796804949641,0.056302237816227
5944,0.0190107671601615,13.5420376062393,0.154730992578669,1.4294411893934,0.0163327602905022
6652,0.248346361996392,11.8554822402075,0.163889125577873,2.56132499314845,0.0354075275001637
7026,0.1488756048961,6.05629163095728,0.175879075518344,2.77359064109623,0.0805470719621257
6453,0.0841469084146909,10.145599457901,0.232598550328519,2.90826317947358,0.0666749956300086
8842,0.11241800497625,7.52192355226725,0.0816060992386192,1.3947712443769,0.0151320124158249
5416,0.0204948301329394,13.4539001854137,0.196772712875856,4.35698071029037,0.0637238943723627
8274,0.0331157843848199,8.81997861200944,0.180118152080337,3.97285771369934,0.0811321457055786
6611,0.174708818635607,12.5900914170779,0.156567529892316,3.92770991194993,0.0488441123003611
6569,0.203836200334906,9.97697330778465,0.227958898890065,4.01613789610565,0.0917627364876846
9783,0.121741796994787,14.3605552660301,0.232020258064382,3.6657315287739,0.0592263989480111
8271,0.169387014871237,14.8962516407482,0.203556985562434,3.5494776032865,0.0485035416070672
7766,0.0637393767705382,7.18368069734424,0.133466156573035,2.11441991664469,0.0392839703691692
6153,0.047944092312693,6.4540701918304,0.23078816430131,2.72316507529467,0.0973764229605408
5871,0.0972577073752342,13.9179065800272,0.183856806847267,3.53587127942592,0.0467091799416963
8506,0.213731483658594,8.31311339046806,0.157227331583621,1.93732646666467,0.0366409859282409
5319,0.047001316036849,13.2545646606013,0.215847753107315,2.35515051707625,0.0383531228944473
6452,0.255734655920645,11.7089420650154,0.0739660686720163,2.44574686326087,0.0154499253167227
7526,0.112808929045974,12.3027714435011,0.0822916278643534,2.1706356741488,0.014519097907854
6147,0.193427688303237,9.67516245786101,0.186046612915583,3.15566112380475,0.0606811581872964
9979,0.104519490930955,10.0171159207821,0.197716231769184,4.25864772778004,0.0840565076642666
9376,0.0951365187713311,11.8577432003804,0.18161113810027,4.23706545121968,0.0648941595207305
6095,0.312059064807219,11.3926492538303,0.103204093998065,3.93192373774946,0.0356186360154543
5767,0.2190046818103,10.3597287321463,0.14904968607286,4.91453609708697,0.0707074559000339
9217,0.111533036779863,9.17013907572255,0.189484737563878,3.24132446199656,0.0669762486663707
7709,0.211052017122843,14.4207254447974,0.0977840043271426,1.27347125299275,0.00863514938896917
8114,0.192999753512448,5.71484833490104,0.15748635214055,1.07073690369725,0.029506723395568
8128,0.0552411417322835,5.56201974395663,0.0788178418935277,4.64615701325238,0.065839404702028
6987,0.159725203950193,12.3042894876562,0.0748364143087529,3.95320384018123,0.0240439401826127
9769,0.0813798751151602,14.2350985202938,0.137872573611559,4.2449052175507,0.0411135902042756
5835,0.259468723221937,7.23591867601499,0.208244404358556,2.85173585638404,0.0820708553247154
6265,0.255706304868316,13.4239675430581,0.0790498133231886,4.01126569788903,0.0236211688974035
6031,0.320013264798541,9.19426991837099,0.167139634500723,1.78223021142185,0.0323985818099597
5396,0.255189028910304,12.7323724795133,0.245007200919325,3.01752223540098,0.0580657436622273
7739,0.109187233492699,12.8457429516129,0.17728142904304,3.54478745721281,0.048920875066212
9564,0.167398578000836,14.0797133091837,0.196695219580783,2.35188811365515,0.0328561483310239
5611,0.127784708608091,9.25659642321989,0.0847195854729507,2.56850376166403,0.0235078385212995
9773,0.0583239537501279,12.4670669971965,0.157774788768729,3.27487863227725,0.0414446545099146
7038,0.192668371696505,9.33707206742838,0.122093323104549,4.64809833373874,0.060779414315818
8500,0.137058823529412,8.53130051633343,0.207680334554985,3.12522502802312,0.0760784101013478
9461,0.112673078955713,13.8411093177274,0.224899314363021,4.15765631198883,0.0675562942578439
8175,0.0916207951070336,8.65604122867808,0.107672873152653,1.22635458409786,0.015254677985621
8712,0.107438016528926,5.91025594621897,0.213645134875784,3.21665864437819,0.116276431373023
8047,0.160432459301603,7.46501156827435,0.197926705197664,4.36055761575699,0.115615467413251
6104,0.223623853211009,10.3584868693724,0.150311940377811,2.36919796746224,0.0343794173916823
7963,0.127213361798317,12.1381553611718,0.161471755972831,2.55392953101546,0.0339744774830532
7704,0.15641225337487,14.7364905010909,0.128321711580269,3.90066886972636,0.0339660589903754
9380,0.18773987206823,8.43496434390545,0.079265958615113,4.13172326609492,0.0388270764482856
9079,0.107610970371186,11.7190944217145,0.133716325043701,1.07664757873863,0.012284682793354
7102,0.0980005632216277,12.9294714471325,0.183510750784772,2.29559892043471,0.0325819259597896
5958,0.270560590802283,7.6312442147173,0.207628358685644,4.10408390592784,0.111662552176301
9987,0.0273355361970562,11.2307496997528,0.152893742468674,3.33658666722477,0.0454237905982629
9554,0.166317772660666,9.1526454477571,0.158004109894624,4.43615134991705,0.0765822460186356
6194,0.192767194058767,5.65661239437759,0.0920939389241394,2.99894380476326,0.0488250790998705
6279,0.0887083930562191,8.52844029664993,0.234522567796288,2.66023663803935,0.0731535316655523
7433,0.0371317099421499,7.32268683379516,0.147107828608248,2.10291727073491,0.0422461864698186
6861,0.224019822183355,5.31100182794035,0.221689806546317,4.09064089134336,0.170749967187274
8277,0.124803672828319,11.9499530130997,0.174625665922882,4.27057216688991,0.0624062293548243
9587,0.152811098362366,7.88447569124401,0.135045389867388,3.31017037946731,0.0566966361401909
5764,0.227446217904233,8.40313362656161,0.160249452729942,3.03478804416955,0.0578740199599247
6883,0.0775824495132936,10.7640040060505,0.232453329210868,4.43403692357242,0.0957549480796325
8097,0.0933679140422379,5.77139114495367,0.183744119925424,2.81033224612474,0.0894727133013228
6198,0.176831235882543,6.77781544392929,0.202188522726297,2.87889913190156,0.0858802319674478
6180,0.0310679611650485,8.53489832719788,0.249022358153947,2.33264272846282,0.0680594156724041
9403,0.0283951930235031,9.26013980526477,0.11800585507066,4.04304393194616,0.0515222087690616
9157,0.137490444468712,6.81549947243184,0.100350239967695,1.9949231846258,0.029372905258679
9039,0.0837482022347605,12.7877186588012,0.191712257656502,3.81001576315612,0.0571193926884527
8751,0.0221688949834305,12.7824055822566,0.227117592567345,4.2914464417845,0.0762503566498261
5971,0.116228437447664,11.2525818450376,0.116403238822008,4.62820889241993,0.0478768794967778
6309,0.265335235378031,9.56648219842464,0.212806571920868,3.7713509472087,0.0838937709744723
6917,0.17666618476218,11.2063729134388,0.183948092749575,1.7319050040096,0.028428522303498
5794,0.0735243355195029,6.67312038363889,0.227459678883897,3.55704027507454,0.12124511356475
9473,0.171856856328513,9.29912341060117,0.134429583918769,2.19662240333855,0.0317547173716192
6612,0.0378100423472474,11.7187201813795,0.214438744774554,3.48979118280113,0.0638590587694268
8876,0.0861874718341595,8.86001400416717,0.121170231871773,2.01679680403322,0.0275818679595785
9744,0.203407224958949,9.469030930195,0.175356896076351,4.48675249516964,0.0830901278933271
8596,0.186133085155886,7.76059511583298,0.116764597062953,4.89934396091849,0.0737146977687748
6893,0.115044247787611,7.30272170156241,0.0939475963949226,1.54150601942092,0.0198310700135151
7861,0.151125810965526,9.03975320979953,0.22230598862702,4.30998416244984,0.105991310599226
8418,0.228795438346401,6.53150360798463,0.133422245142283,2.50073777046055,0.0510838036496018
8048,0.152335984095427,10.7798416423611,0.0853783754210454,1.39181472361088,0.0110234346599326
9351,0.127045235803657,7.61847321176902,0.210576529846992,4.23999914899468,0.117194650756301
6685,0.0213911742707554,5.72095794836059,0.134894327262184,3.55947884358466,0.083928864421547
8400,0.0458333333333333,10.4658922320232,0.196584197725868,1.38123612012714,0.025944199359742
7398,0.126926196269262,8.14997003879398,0.179896248070756,3.98760371655226,0.0880193355295949
6810,0.0687224669603524,14.0695815347135,0.113606182903517,2.23206114396453,0.018022991369532
7277,0.0366909440703587,11.2949422607198,0.142342046432896,3.81773227918893,0.0481121384075178
9710,0.10875386199794,8.32772508030757,0.223296787052415,1.08882167283446,0.029195293897477
7405,0.196353814989872,12.9198498046026,0.150490588322515,4.80114910099655,0.0559238508001611
8438,0.0165916093861105,14.9300660681911,0.0984663255151827,4.07298415061086,0.0268620233400495
7272,0.121012101210121,5.5213003908284,0.218103629974881,2.45884080417454,0.0971296736203048
5245,0.241944709246902,12.3772093094885,0.107421119717648,4.85502200666815,0.0421364693097904
8697,0.0157525583534552,7.27303278399631,0.176296999690356,3.06402120552957,0.0742713200346223
8649,0.230662504335761,11.0937697882764,0.113050040839007,2.22217668220401,0.0226448871275598
6077,0.321046569030772,9.16582665173337,0.141860218149144,1.94612170103937,0.0301202782404814
7177,0.211369653058381,12.5678788661025,0.239345365635818,2.78995723463595,0.0531325406257133
9338,0.0986292568001713,9.12315139779821,0.237049370624358,2.99010453373194,0.0776927146022435
7026,0.140762880728722,7.61596520897001,0.200081256541191,1.73256161436439,0.0455166345073078
5554,0.324090745408715,11.3864871719852,0.243535801880294,3.29706013202667,0.0705179895232493
9810,0.0873598369011213,5.06058215629309,0.140459776292322,4.16428728308529,0.115582524329093
7476,0.140449438202247,5.24739284766838,0.246549189010402,2.17634395882487,0.102255701761377
9006,0.102043082389518,8.47202325472608,0.172200315024238,1.62851335294545,0.0331007722673503
5925,0.281350210970464,6.04481159243733,0.128909764649114,1.15341348946095,0.0245973359460111
5988,0.215096860387442,11.6166503611021,0.0821159177925438,4.08853033091873,0.0289010523782514
5424,0.347345132743363,5.38459685165435,0.215529790798202,2.08710500132293,0.0835407583338028
6869,0.0502256514776532,12.4411033908837,0.207257732050028,3.36220514867455,0.0560113513976447
9533,0.134060631490612,11.5680354181677,0.216342635154026,3.16615229472518,0.0592126239226457
8794,0.208323857175347,8.46417258959264,0.15432751016994,3.65452591236681,0.0666330794814573
6045,0.330355665839537,11.6096485219896,0.196428784324788,3.18524090945721,0.0538925014345771
7840,0.219132653061225,10.7426823419519,0.216097800548887,4.31003290228546,0.0866998204759348
5465,0.208051235132662,12.8191127441823,0.162372157417936,1.3507120795548,0.0171086750529838
9007,0.160985899855668,14.3935961369425,0.222048070585122,3.29526073485613,0.0508355438966169
7033,0.0649793829091426,5.5752027942799,0.211265622412786,3.80932476185262,0.14434979255121
9635,0.104307213284899,8.90582538908348,0.0802192030546721,2.84030969254673,0.0255840834521468
8879,0.0718549386192139,11.0746865300462,0.129313002874143,3.20177866425365,0.0373854025113682
8036,0.0144350423096068,10.3587317001075,0.110523025668226,2.69336765818298,0.0287370260604626
5801,0.334425099120841,6.99887718306854,0.204273446665611,4.68563779070973,0.136757847908865
7277,0.0377902981998076,8.52941870456561,0.167325824591797,1.79901381023228,0.0352921435417418
8890,0.184701912260967,7.79892709339038,0.228329149727011,1.70283822063357,0.0498539861168128
7552,0.0863347457627119,14.4078471534885,0.245191596870776,3.97576933074743,0.0676593262415187
7529,0.0369238942754682,8.92753720283508,0.132402345471317,3.94017455819994,0.0584358643620563
8294,0.120689655172414,7.8423985093832,0.176397372026928,4.95359275024384,0.111420089426618
6228,0.127167630057803,8.02777937846258,0.0916220512799919,1.09883224684745,0.0125411100283684
6019,0.0883867752118292,8.46942987991497,0.213571437326493,2.26185680646449,0.0570366619751957
5730,0.323734729493892,6.07119715074077,0.145206454208586,4.84481354989111,0.115874707971815
6440,0.110714285714286,9.68287238618359,0.213472992786672,1.1741895377636,0.0258867146780593
6025,0.064896265560166,9.5211387029849,0.221178067530738,1.1230441685766,0.0260885537650622
6262,0.246726285531779,6.39007207006216,0.200204242688837,4.80106344912201,0.15041978578548
5776,0.284279778393352,5.48382760956883,0.157153934314847,4.91963223088533,0.140985387490426
5056,0.36689082278481,5.03734268713743,0.15730477086571,1.76904434710741,0.0552432369518123
8508,0.191701927597555,8.67666459642351,0.192778723854804,4.35026904754341,0.0966545734355293
7249,0.214098496344323,12.9139357293025,0.240562614788767,2.76152268145233,0.0514420337048203
6083,0.201216505013973,11.1790782539174,0.144386298470199,1.2342055728659,0.0159407037118604
8195,0.124954240390482,10.4899150761776,0.245870617223671,2.66681429930031,0.0625068242238627
7350,0.163809523809524,13.1948928628117,0.241191566397436,2.07886490598321,0.0379999055858878
6953,0.272544225514167,11.0531454766169,0.0866791900370736,1.01274489611387,0.00794198425190718
5936,0.158524258760108,9.84896254260093,0.225565045312978,2.92771121114492,0.0670516624617828
8694,0.176788589832068,6.3258132035844,0.122901609156281,2.11681715678424,0.0411267652846579
7403,0.18762663784952,9.28231620928273,0.15656167310942,2.76098010316491,0.0465685131412604
7952,0.151031187122736,6.52744512539357,0.170278324377025,1.36591062694788,0.0356318541691965
9495,0.0332806740389679,7.67946221400052,0.0755548082932364,4.97176137007773,0.048914945699076
8622,0.200069589422408,11.4763823361136,0.249334155481076,4.9864328475669,0.108334489606436
8293,0.17991076811769,7.81716157449409,0.113367191911442,4.99351204559207,0.0724176458411468
7141,0.254306119591094,5.15667075989768,0.0807854175404646,4.85193399246782,0.0760113514534451
8707,0.135752842540485,12.3539938870817,0.148292074619327,3.71042405907065,0.0445383482027142
8191,0.0861921621291662,9.22872938914225,0.16274128640187,3.90318190027028,0.0688295015192248
6342,0.310785241248817,10.0068231509067,0.149063436920056,3.32365921512246,0.0495098252747955
7611,0.0750229930363947,14.4111063727178,0.120965069803409,4.60221363510937,0.0386304201234078
9884,0.111088628085795,8.16586014116183,0.0976595638715662,1.48863548599184,0.0178033287140055
7067,0.0239139663223433,14.1998493834399,0.174523611056851,1.09168454445899,0.0134173767403568
7299,0.228798465543225,8.16692911786959,0.194567202324048,1.14326024521142,0.0272367917277966
6841,0.248940213419091,7.71740704542026,0.085635752124479,4.45405074395239,0.0494241113905361
9619,0.0384655369581038,11.8360946071334,0.161854754582513,1.43681857641786,0.019648027984294
8327,0.183379368319923,13.2350815855898,0.0966755857106764,1.03814017679542,0.00758308960866222
5292,0.235449735449735,10.3798113879748,0.09168078477378,4.75181101076305,0.0419708746411476
9998,0.018503700740148,6.35787372011691,0.0811527345054783,1.26747876033187,0.0161782652277424
6501,0.27580372250423,12.5865246611647,0.190650381978368,3.73994026239961,0.0566495564738983
5611,0.0780609517020139,6.42413323745132,0.073913957020035,2.73088911641389,0.0314207089604479
9787,0.0601818739143762,9.28174521075562,0.129632227028254,3.57171485573053,0.0498838678012533
7275,0.101305841924399,14.4624064909294,0.148521231872495,3.21205582004041,0.0329861069480257
7927,0.164753374542702,11.9857070781291,0.185799219528679,2.94080694299191,0.0455876012345956
6356,0.185336689741976,13.0841170717031,0.108232537647244,3.05951009970158,0.025308436192781
8167,0.0453042732949676,6.82506073499098,0.230353354153456,4.51853384170681,0.152505518516011
8430,0.063582443653618,7.58884212002158,0.193939817091916,3.62213007453829,0.0925668544725352
9254,0.0444132267127729,12.0558225829154,0.195005129429512,4.84486808162183,0.078366624992013
6572,0.0597991479001826,14.2995883454569,0.148118045951705,4.61990999057889,0.0478539678028364
7167,0.0230221850146505,5.97049212781712,0.105703572132625,2.40504600852728,0.0425797319219631
5400,0.350740740740741,14.7310460032895,0.246748201642185,3.25743480492383,0.0545627364073219
8610,0.0745644599303136,5.61199287418276,0.216629735335941,1.92466108687222,0.0742942536115085
8359,0.111257327431511,11.2642461201176,0.172384895895142,3.59988377802074,0.0550916220838254
5182,0.356040138942493,6.68515405151993,0.179426639516139,1.37430032528937,0.0368856255446417
7208,0.184239733629301,6.99530829675496,0.132420234521618,4.33887916617095,0.0821343924201097
7742,0.227718935675536,5.51357198972255,0.204243386189453,1.44650148879737,0.0535838405213109
5221,0.316222945795825,8.63509872695431,0.0821112637571059,2.17941639851779,0.0207240982869891
8612,0.105550394797956,8.61993341939524,0.138591278712498,2.53033221326768,0.0406826781533072
7961,0.076623539756312,9.19355429476127,0.23445472544618,3.77164165489376,0.0961846942246673
5239,0.20481007825921,9.7650302015245,0.195231139051029,2.9575513722375,0.0591299884678001
6084,0.0954963839579224,5.16100698150694,0.197661593176425,2.15149099379778,0.0824000314401097
8939,0.0991162322407428,11.7596574733034,0.238003994895611,2.73914730921388,0.0554376693097112
8063,0.0164951010790029,9.82749917311594,0.124493869748898,3.83390861935914,0.0485676072701555
5278,0.322660098522168,8.75893929507583,0.157675498025492,3.39075362682343,0.0610392136284919
7048,0.237656072644722,9.01688710320741,0.226287490938092,3.48346666432917,0.0874209604950179
7230,0.154771784232365,14.0699823433533,0.243946720243199,2.1437274357304,0.037168154463878
7168,0.218191964285714,12.420560575556,0.180987208865583,4.56828716117889,0.0665671680089393
5116,0.0373338545738859,8.005748053547,0.166496912290109,3.89626456983387,0.0810312810250472
9479,0.149382846291803,12.1058990759775,0.0922072371596005,2.40895498357713,0.0183483343189496
7071,0.213689718568802,11.702632070519,0.217659236231586,2.20986863411963,0.0411017210637883
9642,0.0914747977598009,9.55370608018711,0.129767588984221,2.16243246849626,0.0293722295225208
7179,0.272879231090681,14.1644617938437,0.0913562923115678,3.16526944469661,0.0204149853939568
5219,0.060547997700709,14.086948283948,0.135550671789097,2.68761116452515,0.025861349918803
7187,0.193543898705997,9.54991969978437,0.200583609883906,4.24228200968355,0.0891036015378321
6752,0.0783471563981043,6.14029456628487,0.244452903631609,2.82725052069873,0.112556424063698
5682,0.171594508975713,8.46224432112649,0.233986602582037,4.6141549712047,0.127584409587867
7129,0.235797447047272,7.78249410912395,0.0944065803121775,4.0745903160423,0.0494273599847247
7545,0.187673956262425,5.97274150699377,0.177036075854907,4.08794299699366,0.121169380201516
6606,0.118831365425371,10.281572653912,0.0986222434125375,1.92322394996881,0.0184478257281466
7026,0.0584970111016226,10.9225474880077,0.175713295166846,4.51810741145164,0.0726837344543993
7088,0.105812641083521,8.65815082099289,0.208490271503571,2.49973726179451,0.0601942506170579
6420,0.0454828660436137,13.3765347884037,0.215014736777404,3.85172822140157,0.061912770591433
9782,0.158147618074014,6.72762426314876,0.124759809635812,2.41080248076469,0.0447069049645432
8587,0.1477815302201,10.2107114344835,0.0960467081198003,1.22183449007571,0.0114931443702035
7422,0.0549717057396928,12.7981529338285,0.10004183941544,4.69102840870619,0.036669284480621
5699,0.336374802596947,13.2835695543326,0.171120971480384,1.89200646430254,0.024373116193984
8075,0.171021671826625,14.6771526080556,0.0986818866250105,4.20489000342786,0.0282715925677003
5060,0.371739130434783,11.3348504994065,0.150329737405991,1.19597397837788,0.0158617402252778
9219,0.0385074303069747,7.3746794462204,0.189751616718248,3.26966445893049,0.0841289606867223
8423,0.0212513356286359,6.27770744496957,0.167435390971834,4.20673748198897,0.112199674990765
7712,0.185165975103734,5.55831564124674,0.0917557400004007,4.74767549615353,0.0783738287906272
5423,0.227180527383367,12.7812743932009,0.21479725132999,3.08991909585893,0.0519280087575314
8901,0.15852151443658,13.1084890943021,0.182248506232165,1.7195688886568,0.0239073213599596
6246,0.0749279538904899,14.1069044359028,0.229241735434393,3.76666705869138,0.0612095514831996
6322,0.142518190446061,8.36827930994332,0.209143120898632,3.16619556024671,0.079130726439612
8698,0.126120947344217,5.13076101429761,0.223873809136217,3.38483747746795,0.14769279981588
8603,0.101359990700918,5.94718698645011,0.198063047806034,2.40278406720608,0.080021485225687
5421,0.210846707249585,7.2594131086953,0.105163889566436,4.63478072546423,0.0671420073605603
8328,0.120677233429395,7.07623719936237,0.201936968922615,3.59341268613935,0.102546430466243
9390,0.0347177848775293,8.07236597873271,0.198762292187195,1.46132365614176,0.0359815251547487
5522,0.213690691778341,12.4459115066566,0.193897077484522,3.79291849490255,0.0590905544286778
8695,0.214491086831512,6.72489940421656,0.151146786564263,1.38103795982897,0.0310397876911784
6100,0.205737704918033,5.73905751807615,0.197506771459244,2.39250907860696,0.0823369938904178
8026,0.0716421629703464,7.93691197410226,0.19438045693282,4.81419246550649,0.117902899044504
8598,0.20842056292161,11.920904351864,0.175202883887105,2.94636151380837,0.0433030094828741
8958,0.0534717570886359,14.6637182845734,0.224792801967124,2.79714259784669,0.0428798146465379
7942,0.149080836061445,6.00255512399599,0.0909635909944773,4.79944245703518,0.0727314471329075
7640,0.167408376963351,6.31562892114744,0.196365741128335,1.68598004244268,0.0524205466621508
5018,0.057194101235552,9.26122327335179,0.2485070970417,2.48895610030741,0.0667863452694592
5206,0.208605455243949,11.8595050927252,0.143477180929855,1.9017775086686,0.0230078467496044
6903,0.268868607851659,12.9554355074652,0.226071135303937,4.17124729324132,0.0727878742998
5777,0.244244417517743,6.81952355662361,0.222479091197019,4.91998257767409,0.160508757466341
5467,0.293396744100969,5.224354933016,0.2087297961656,4.28164122160524,0.171065348908819
9449,0.119166049317388,12.402376329992,0.159350380687742,1.1898581488058,0.0152877435687954
5516,0.049492385786802,6.08031393261626,0.21404181206529,1.36706868093461,0.0481241365047486
7849,0.0343992865333163,9.4222688744776,0.164068083263701,2.3561476059258,0.0410271269840021
7375,0.206237288135593,9.97799694072455,0.0970443103057332,3.40067819040269,0.0330744208000743
9106,0.218427410498572,8.29221597872675,0.205770416726591,3.06216223910451,0.0759872151957283
8209,0.195882567913266,14.8762855608948,0.228897979174741,4.96826307382435,0.0764455194780812
5309,0.177434545112074,5.08880266454071,0.214091417864896,2.35028440598398,0.0988790004314858
8637,0.0593956234803751,14.1176037606783,0.247701610079501,2.19691007304937,0.0385460713814548
5858,0.137248207579379,8.24058963218704,0.0760294862331357,2.36421331204474,0.0218127502379458
8958,0.185532484929672,14.7886605095118,0.121598473565653,3.28256437554956,0.0269905998038894
8645,0.20508964719491,13.4231882286258,0.135217625895748,4.32775027118623,0.0435953148516185
6330,0.176303317535545,7.02578552765772,0.184662663106574,3.8937038583681,0.102340403219554
9129,0.0231131558768759,9.99654819024727,0.126235552302329,2.64551497530192,0.0334073359799468
6507,0.176732749346857,9.02814677916467,0.177123425185913,1.99217180535197,0.0390844657662283
5166,0.347077042198993,14.3897920032032,0.144502732584486,1.09192903060466,0.0109651848112592
8142,0.151191353475804,12.7561273914762,0.136336739749881,4.01453790534288,0.0429071451561776
8739,0.218446046458405,6.41354253748432,0.139313816193026,3.92259172350168,0.0852058311259829
7180,0.123259052924791,7.80721510527656,0.12864693542663,2.61876117810607,0.0431518275895696
8085,0.16895485466914,6.95805096300319,0.109914185102331,3.8641970185563,0.0610415285297294
6756,0.0600947306098283,12.8078672662377,0.121288816252956,4.31306372769177,0.0408441454834786
9147,0.0423089537553296,5.12210730230436,0.148126498608617,4.23473955132067,0.122464662537303
5657,0.180130811384126,5.36796719767153,0.0717926237450447,2.46838771365583,0.033012875052637
6949,0.180601525399338,10.5955195869319,0.226821750867413,3.17285478953272,0.0679223395044718
6508,0.142440073755378,9.52042330987751,0.180607960073976,1.82428851630539,0.03460781278228
9679,0.142060130178737,6.78032311145216,0.243426828934578,3.33475164044648,0.119724090397281
6605,0.0525359576078728,14.8193484987132,0.0926133809164166,4.95968451816589,0.0309955023694892
9215,0.103526858383071,5.54063668241724,0.0894820451412816,3.61514272168279,0.0583850526132429
8184,0.106915933528837,10.6040310696699,0.133545565828681,2.20602891966701,0.0277823950510677
8625,0.129159420289855,11.7816648841836,0.100271378802136,2.45336274150759,0.0208800765605718
5889,0.328408897945322,10.7755328877829,0.121421641974244,1.03081111516804,0.011615460643335
7548,0.0381558028616852,5.75826167827472,0.22075586712244,3.10819713678211,0.119159703475547
7237,0.0207268205057344,8.78990354016423,0.112684282665374,4.36518196575344,0.0559605001655754
5331,0.033577190020634,5.54979390930384,0.0917314840862527,4.18387718498707,0.069154507299825
6200,0.279516129032258,14.2207649815828,0.145632501166547,3.25968342460692,0.0333818785945371
5546,0.0629282365668951,5.88535582879558,0.21621188180591,1.60240170732141,0.0588678575480228
5881,0.155245706512498,6.75986804300919,0.205905586844776,4.93127571046352,0.15020666270349
7589,0.0971142443009619,9.53636970836669,0.0762847062097862,4.63718717545271,0.0370944575490651
8018,0.0919181840858069,10.4522796417587,0.146432920327177,4.51082760188729,0.0631951766959858
6407,0.0902138286249415,7.99267998198047,0.125010084423702,1.89973185025156,0.0297128922361155
5957,0.0916568742655699,12.8248012624681,0.221578541216208,1.80529561173171,0.0311907186649496
5639,0.0968256783117574,12.967081698589,0.191138565248111,1.778918299824,0.0262217744459007
6965,0.204737975592247,9.57061286317185,0.116908579299459,3.01790507603437,0.0368648277747675
8845,0.221707179197287,8.16143828444183,0.19444466228364,4.97357055544853,0.118494340494077
7702,0.18852246169826,11.3896113308147,0.171740616185125,4.00564523041248,0.0603999522116126
8387,0.168713485155598,10.0156408571638,0.101113331488566,3.74280662741512,0.0377856647030968
9526,0.117782909930716,11.7885811952874,0.128879292032216,3.40659946668893,0.0372428301787244
7075,0.148127208480565,9.87433043541387,0.126776548142545,1.87264183908701,0.0240428523047302
6358,0.159326832337213,12.4100173730403,0.151712213860825,1.73879549559206,0.0212567401122722
8756,0.198720877112837,14.8853418929502,0.22586708171037,2.47973450366408,0.0376269755701332
7892,0.117334009123163,13.5777480853722,0.199539749869844,2.21915032528341,0.0326128234259766
5097,0.105159897979203,8.28071190044284,0.186929438469,4.35439186915755,0.0982963828184956
8422,0.212419852766564,13.8625666080043,0.190290733606787,2.18689725454897,0.0300194253097769
8817,0.0316434161279347,14.8365468531847,0.137542275086977,1.20327642932534,0.0111549796112035
6054,0.181698050875454,6.71401572180912,0.213387597633759,4.67595715168864,0.148613185399031
5300,0.330377358490566,10.4841475049034,0.241332187701017,1.56140614580363,0.0359416500846032
5620,0.167259786476868,13.837657221593,0.123056638506707,3.06625913549215,0.0272678774999102
9033,0.213218199933577,13.2086327834986,0.0823817128113005,4.45850591827184,0.0278075225609585
9614,0.170272519242771,7.05763292498887,0.200605514357798,2.86730636283755,0.0815000544590269
7775,0.146366559485531,11.1906099738553,0.089627388288267,3.69405971188098,0.0295863161105896
5150,0.232038834951456,10.8105620648712,0.0940558185768314,3.09536297619343,0.0269307827633067
5827,0.247983524969967,6.77305395947769,0.22380778897414,1.18960893526673,0.0393092609536009
9100,0.0220879120879121,5.82417731638998,0.16956063964637,2.29359784070402,0.0667740516530776
7653,0.106494185286816,11.1774897715077,0.214903066975065,3.39693490695208,0.0653108832789556
5052,0.269992082343626,8.02611500956118,0.229376315827481,2.10658275615424,0.060203497086292
6873,0.266841262912847,13.821610189043,0.0887786064185202,2.63628838025033,0.0169333388306307
7325,0.217474402730375,9.29211613489315,0.113919774245238,1.51097668334842,0.0185243189127284
7592,0.208245521601686,8.25181261170656,0.145341941861436,1.28159898426384,0.0225732325521177
9035,0.031322634200332,11.7610279284418,0.0732837957455777,3.27343169320375,0.020396984094538
7838,0.24189844348048,11.2621286674403,0.209908739235252,2.24037585500628,0.0417571566640923
7519,0.170368400053199,6.20600282447413,0.128726250868058,2.32860457990319,0.0483004190947215
6703,0.177383261226317,14.084764320869,0.143213620239869,2.86826202552766,0.0291644346411762
6430,0.182270606531882,11.1479132808745,0.103109111457132,4.04391551483423,0.0374029224157688
9242,0.119238260116858,11.42743088305,0.245749809349654,4.02365378290415,0.0865296985960677
8809,0.179816097173345,8.31765193259344,0.0930614836763125,1.4052799642086,0.0157228794267509
7153,0.173633440514469,8.77830794546753,0.102749097581021,1.48602657020092,0.0173937722415402
9593,0.0574377150005212,8.16032892093062,0.126573332875501,2.3714890955016,0.0367837230096987
6994,0.0240205890763512,10.1012542191893,0.0827901790847536,1.79759389813989,0.0147331328881857
5494,0.319075354932654,5.37689030636102,0.160701348943403,1.35890944395214,0.0406142897274082
5168,0.384287925696594,9.79618382407352,0.0849164433784317,2.47984573431313,0.0214960931385913
8590,0.135972060535506,7.98382246866822,0.176860009114025,3.0696121333167,0.0679989606489174
8746,0.0216098788017379,7.81805666396394,0.0802994203378912,1.48840377200395,0.0152874256682669
7774,0.152173913043478,11.3852393301204,0.103612944322173,1.62050953228027,0.0147476710039375
7735,0.0195216548157725,12.4653456569649,0.20123343142611,2.68244678061456,0.0433038910541064
5942,0.282228205991249,12.7016700804234,0.0835288271463942,3.14486032817513,0.0206812563299501
7287,0.123370385618224,14.3930379697122,0.129697323384928,2.55181537382305,0.0229947023313506
